temperature,hour,day,month,day_of_week,is_weekend,load_lag_1,load_lag_2,load_lag_3,load_lag_24,load_lag_48,load_lag_168,temp_lag_1,temp_lag_24,rolling_mean_3,rolling_mean_6,rolling_mean_24,rolling_std_24,hour_sin,hour_cos,dow_sin,dow_cos
24,0,16,10,4,0,31052.0,33601.0,37954.0,28835.0,30241.0,29030.0,24.0,23.0,31180.33333333333,38367.333333333336,45748.583333333336,15115.742093467596,0.0,1.0,-0.433883739117558,-0.9009688679024191
24,1,16,10,4,0,28888.0,31052.0,33601.0,28037.0,28879.0,27642.0,24.0,23.0,29210.0,34535.5,45734.125,15133.57538234958,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191
24,2,16,10,4,0,27690.0,28888.0,31052.0,26866.0,27274.0,26811.0,24.0,23.0,27765.33333333333,30983.83333333333,45727.958333333336,15141.626104389888,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191
24,3,16,10,4,0,26718.0,27690.0,28888.0,26329.0,26914.0,26038.0,24.0,23.0,26804.33333333333,28992.33333333333,45714.458333333336,15159.807375107332,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191
23,4,16,10,4,0,26005.0,26718.0,27690.0,26343.0,26794.0,26030.0,24.0,23.0,26179.33333333333,27694.666666666668,45692.458333333336,15189.495655190609,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
23,5,16,10,4,0,25815.0,26005.0,26718.0,28219.0,29057.0,27679.0,23.0,23.0,26514.666666666668,27140.0,45671.833333333336,15214.568875192204,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191
23,6,16,10,4,0,27724.0,25815.0,26005.0,32077.0,32632.0,31269.0,23.0,22.0,28137.0,27470.666666666668,45621.625,15263.29286887608,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191
23,7,16,10,4,0,30872.0,27724.0,25815.0,41774.0,42364.0,40950.0,23.0,22.0,33036.0,29607.666666666668,45569.04166666666,15279.290048607923,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191
24,8,16,10,4,0,40512.0,30872.0,27724.0,51450.0,53124.0,51611.0,23.0,23.0,40490.0,33502.333333333336,45512.208333333336,15258.98726190747,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191
26,9,16,10,4,0,50086.0,40512.0,30872.0,62812.0,63142.0,63079.0,24.0,26.0,50129.66666666666,39133.333333333336,45386.333333333336,15121.9172256598,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191
29,10,16,10,4,0,59791.0,50086.0,40512.0,65432.0,66982.0,66573.0,26.0,28.0,57618.66666666666,45327.333333333336,45284.125,14988.237713830827,0.4999999999999999,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
28,11,16,10,4,0,62979.0,59791.0,50086.0,65573.0,67021.0,66070.0,29.0,30.0,62261.66666666666,51375.833333333336,45219.208333333336,14899.654641399156,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
30,12,16,10,4,0,64015.0,62979.0,59791.0,65072.0,64892.0,63477.0,28.0,30.0,62980.333333333336,56555.0,45089.0,14731.321364033549,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191
30,13,16,10,4,0,61947.0,64015.0,62979.0,64741.0,64110.0,63288.0,30.0,32.0,62759.0,60188.833333333336,44987.91666666666,14598.333457346442,-0.2588190451025208,-0.9659258262890684,-0.433883739117558,-0.9009688679024191
30,14,16,10,4,0,62315.0,61947.0,64015.0,63136.0,63456.0,65233.0,30.0,30.0,62679.66666666666,62470.66666666666,45014.625,14633.523777874048,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191
31,15,16,10,4,0,63777.0,62315.0,61947.0,62024.0,62180.0,65140.0,30.0,26.0,63332.0,63156.16666666666,45092.958333333336,14733.225983054426,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191
31,16,16,10,4,0,63904.0,63777.0,62315.0,57511.0,58478.0,59981.0,31.0,25.0,62605.333333333336,62682.16666666666,45202.29166666666,14838.74360226758,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191
31,17,16,10,4,0,60135.0,63904.0,63777.0,50212.0,50588.0,50963.0,31.0,25.0,58464.66666666666,60572.16666666666,45249.91666666666,14857.343925294628,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191
31,18,16,10,4,0,51355.0,60135.0,63904.0,50154.0,49997.0,50512.0,31.0,26.0,53817.333333333336,58574.66666666666,45241.91666666666,14854.639936562717,-1.0,-1.8369701987210292e-16,-0.433883739117558,-0.9009688679024191
30,19,16,10,4,0,49962.0,51355.0,60135.0,50681.0,49908.0,51652.0,31.0,26.0,50693.0,56649.16666666666,45245.29166666666,14855.938579744512,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191
27,20,16,10,4,0,50762.0,49962.0,51355.0,48028.0,47901.0,50073.0,30.0,26.0,49584.333333333336,54024.5,45245.333333333336,14855.946725182,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191
27,21,16,10,4,0,48029.0,50762.0,49962.0,37954.0,38052.0,39040.0,27.0,25.0,45517.333333333336,49667.333333333336,45237.29166666666,14860.116848037074,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191
26,22,16,10,4,0,37761.0,48029.0,50762.0,33601.0,33557.0,35814.0,27.0,25.0,40141.0,45417.0,45280.29166666666,14826.436457951151,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191
26,23,16,10,4,0,34633.0,37761.0,48029.0,31052.0,31083.0,34389.0,26.0,24.0,34644.333333333336,42114.333333333336,45300.583333333336,14806.43653490992,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191
25,0,17,10,5,1,31539.0,34633.0,37761.0,28888.0,28835.0,32452.0,26.0,24.0,32057.0,38787.16666666666,45346.875,14754.53810310123,0.0,1.0,-0.9749279121818236,-0.2225209339563146
25,1,17,10,5,1,29999.0,31539.0,34633.0,27690.0,28037.0,30879.0,25.0,24.0,30178.0,35159.5,45401.29166666666,14688.848013193772,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146
24,2,17,10,5,1,28996.0,29999.0,31539.0,26718.0,26866.0,29616.0,25.0,24.0,28810.666666666668,31727.5,45431.25,14649.767373876355,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146
25,3,17,10,5,1,27437.0,28996.0,29999.0,26005.0,26329.0,28666.0,24.0,24.0,27612.0,29834.5,45447.833333333336,14627.028649094997,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146
24,4,17,10,5,1,26403.0,27437.0,28996.0,25815.0,26343.0,28359.0,25.0,23.0,26390.0,28284.0,45427.625,14655.63924054183,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
24,5,17,10,5,1,25330.0,26403.0,27437.0,27724.0,28219.0,28099.0,24.0,23.0,25953.666666666668,27382.166666666668,45361.125,14742.823705443236,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146
24,6,17,10,5,1,26128.0,25330.0,26403.0,30872.0,32077.0,29371.0,24.0,23.0,25746.33333333333,26679.166666666668,45149.0,14994.834171343256,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
24,7,17,10,5,1,25781.0,26128.0,25330.0,40512.0,41774.0,31876.0,24.0,23.0,26486.0,26438.0,44608.875,15397.19452512573,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146
25,8,17,10,5,1,27549.0,25781.0,26128.0,50086.0,51450.0,37715.0,24.0,24.0,28097.666666666668,27025.666666666668,43812.083333333336,15594.96398902021,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146
27,9,17,10,5,1,30963.0,27549.0,25781.0,59791.0,62812.0,49250.0,25.0,26.0,32954.666666666664,29350.5,43002.125,15229.502776183446,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146
29,10,17,10,5,1,40352.0,30963.0,27549.0,62979.0,65432.0,51519.0,27.0,29.0,38734.66666666666,32610.33333333333,42248.375,14633.816979004376,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146
30,11,17,10,5,1,44889.0,40352.0,30963.0,64015.0,65573.0,51459.0,29.0,28.0,43522.333333333336,35810.0,41469.66666666666,13904.253833509496,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146
31,12,17,10,5,1,45326.0,44889.0,40352.0,61947.0,65072.0,48099.0,30.0,30.0,45212.0,39083.333333333336,40781.083333333336,13239.372512112865,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
32,13,17,10,5,1,45421.0,45326.0,44889.0,62315.0,64741.0,46335.0,31.0,30.0,45020.66666666666,41877.66666666666,40031.083333333336,12452.940361413626,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146
33,14,17,10,5,1,44315.0,45421.0,45326.0,63777.0,63136.0,47207.0,32.0,30.0,44658.66666666666,44090.5,39217.04166666666,11429.717431476724,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146
32,15,17,10,5,1,44240.0,44315.0,45421.0,63904.0,62024.0,46684.0,33.0,31.0,44356.333333333336,44784.16666666666,38409.125,10231.304232014638,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146
32,16,17,10,5,1,44514.0,44240.0,44315.0,60135.0,57511.0,46383.0,32.0,31.0,44493.66666666666,44757.16666666666,37767.125,9244.599948136436,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146
32,17,17,10,5,1,44727.0,44514.0,44240.0,51355.0,50212.0,46200.0,32.0,31.0,44580.66666666666,44619.66666666666,37481.54166666666,8906.26986272878,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146
31,18,17,10,5,1,44501.0,44727.0,44514.0,49962.0,50154.0,48200.0,32.0,31.0,45015.66666666666,44686.0,37308.91666666666,8691.409981758528,-1.0,-1.8369701987210292e-16,-0.9749279121818236,-0.2225209339563146
30,19,17,10,5,1,45819.0,44501.0,44727.0,50762.0,50681.0,50128.0,31.0,30.0,45832.333333333336,45163.0,37159.54166666666,8478.34089583639,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146
29,20,17,10,5,1,47177.0,45819.0,44501.0,48029.0,48028.0,48381.0,30.0,27.0,46273.0,45426.833333333336,37067.625,8366.599479672623,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146
28,21,17,10,5,1,45823.0,47177.0,45819.0,37761.0,37954.0,38134.0,29.0,27.0,43556.66666666666,44286.16666666666,37063.833333333336,8366.292200754353,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146
27,22,17,10,5,1,37670.0,45823.0,47177.0,34633.0,33601.0,34973.0,28.0,26.0,39191.66666666666,42512.0,37040.875,8374.005245595336,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146
26,23,17,10,5,1,34082.0,37670.0,45823.0,31539.0,31052.0,32400.0,27.0,26.0,34255.333333333336,40264.16666666666,37019.0,8389.673461023738,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146
25,0,18,10,6,1,31014.0,34082.0,37670.0,29999.0,28888.0,30405.0,26.0,25.0,31386.666666666668,37471.66666666666,36980.04166666666,8425.782061388238,0.0,1.0,-0.7818314824680299,0.6234898018587334
25,1,18,10,6,1,29064.0,31014.0,34082.0,28996.0,27690.0,29027.0,25.0,25.0,29383.0,34287.333333333336,36941.5,8465.910999028729,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334
25,2,18,10,6,1,28071.0,29064.0,31014.0,27437.0,26718.0,27756.0,25.0,24.0,27917.33333333333,31086.33333333333,36907.333333333336,8507.489517128735,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334
24,3,18,10,6,1,26617.0,28071.0,29064.0,26403.0,26005.0,26376.0,25.0,25.0,26874.0,29130.33333333333,36887.79166666666,8533.166882328273,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334
24,4,18,10,6,1,25934.0,26617.0,28071.0,25330.0,25815.0,25744.0,24.0,24.0,26024.33333333333,27703.666666666668,36895.79166666666,8521.942746351842,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
24,5,18,10,6,1,25522.0,25934.0,26617.0,26128.0,27724.0,26134.0,24.0,24.0,26041.0,26979.166666666668,36918.25,8492.993082535588,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334
24,6,18,10,6,1,26667.0,25522.0,25934.0,25781.0,30872.0,26451.0,24.0,24.0,26295.0,26584.5,36956.375,8442.729307374839,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
24,7,18,10,6,1,26696.0,26667.0,25522.0,27549.0,40512.0,26807.0,24.0,24.0,26824.666666666668,26424.5,36938.125,8464.394245320496,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334
25,8,18,10,6,1,27111.0,26696.0,26667.0,30963.0,50086.0,29977.0,24.0,25.0,28005.666666666668,27023.33333333333,36906.75,8488.865419400463,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334
27,9,18,10,6,1,30210.0,27111.0,26696.0,40352.0,59791.0,39098.0,25.0,27.0,32687.33333333333,29491.166666666668,36922.958333333336,8496.097955911679,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334
29,10,18,10,6,1,40741.0,30210.0,27111.0,44889.0,62979.0,42634.0,27.0,29.0,38326.0,32575.33333333333,36887.04166666666,8462.714332160276,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334
30,11,18,10,6,1,44027.0,40741.0,30210.0,45326.0,64015.0,43291.0,29.0,30.0,43172.66666666666,35589.166666666664,36863.04166666666,8438.523338157009,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334
31,12,18,10,6,1,44750.0,44027.0,40741.0,45421.0,61947.0,44011.0,30.0,31.0,44562.0,38624.66666666666,36841.708333333336,8416.566022249299,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
32,13,18,10,6,1,44909.0,44750.0,44027.0,44315.0,62315.0,43930.0,31.0,32.0,44805.333333333336,41565.66666666666,36860.125,8434.094978960564,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334
31,14,18,10,6,1,44757.0,44909.0,44750.0,44240.0,63777.0,43983.0,32.0,33.0,44853.0,44012.833333333336,36887.333333333336,8459.951164761076,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334
32,15,18,10,6,1,44893.0,44757.0,44909.0,44514.0,63904.0,44484.0,31.0,32.0,44816.333333333336,44689.16666666666,36899.208333333336,8471.314347891623,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334
32,16,18,10,6,1,44799.0,44893.0,44757.0,44727.0,60135.0,44186.0,32.0,32.0,44708.66666666666,44757.0,36887.0,8459.746172571915,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334
31,17,18,10,6,1,44434.0,44799.0,44893.0,44501.0,51355.0,44251.0,32.0,32.0,44241.333333333336,44547.16666666666,36844.91666666666,8422.654073682766,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334
30,18,18,10,6,1,43491.0,44434.0,44799.0,45819.0,49962.0,46983.0,31.0,31.0,44738.333333333336,44777.333333333336,36864.54166666666,8444.992140852195,-1.0,-1.8369701987210292e-16,-0.7818314824680299,0.6234898018587334
29,19,18,10,6,1,46290.0,43491.0,44434.0,47177.0,50762.0,48817.0,30.0,30.0,45812.0,45260.333333333336,36884.458333333336,8470.894403673425,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334
28,20,18,10,6,1,47655.0,46290.0,43491.0,45823.0,48029.0,47583.0,29.0,29.0,46739.333333333336,45490.333333333336,36903.208333333336,8492.011453120213,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334
27,21,18,10,6,1,46273.0,47655.0,46290.0,37670.0,37761.0,38617.0,28.0,28.0,43740.333333333336,44239.333333333336,36887.5,8490.879997410875,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334
26,22,18,10,6,1,37293.0,46273.0,47655.0,34082.0,34633.0,35016.0,27.0,27.0,39278.66666666666,42545.333333333336,36895.333333333336,8488.265545505268,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334
25,23,18,10,6,1,34270.0,37293.0,46273.0,31014.0,31539.0,32606.0,26.0,26.0,34315.666666666664,40527.5,36910.75,8477.44835610528,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334
25,0,19,10,0,0,31384.0,34270.0,37293.0,29064.0,29999.0,29852.0,25.0,25.0,31749.33333333333,37744.833333333336,36932.833333333336,8456.784375341009,0.0,1.0,0.0,1.0
25,1,19,10,0,0,29594.0,31384.0,34270.0,28071.0,28996.0,28825.0,25.0,25.0,29791.0,34534.833333333336,36946.333333333336,8442.268856727596,0.2588190451025207,0.9659258262890684,0.0,1.0
24,2,19,10,0,0,28395.0,29594.0,31384.0,26617.0,27437.0,27914.0,25.0,25.0,28470.666666666668,31393.166666666668,36979.91666666666,8400.89400478946,0.4999999999999999,0.8660254037844387,0.0,1.0
23,3,19,10,0,0,27423.0,28395.0,29594.0,25934.0,26403.0,26853.0,24.0,24.0,27483.0,29616.166666666668,37008.958333333336,8362.163806092587,0.7071067811865476,0.7071067811865476,0.0,1.0
23,4,19,10,0,0,26631.0,27423.0,28395.0,25522.0,25330.0,26836.0,23.0,24.0,26872.666666666668,28331.83333333333,37052.375,8302.42165726346,0.8660254037844386,0.5000000000000001,0.0,1.0
23,5,19,10,0,0,26564.0,26631.0,27423.0,26667.0,26128.0,28991.0,23.0,24.0,27128.33333333333,27799.5,37115.833333333336,8225.051217848386,0.9659258262890684,0.2588190451025207,0.0,1.0
23,6,19,10,0,0,28190.0,26564.0,26631.0,26696.0,25781.0,32157.0,23.0,24.0,28729.666666666668,28106.33333333333,37313.29166666666,8018.313112625296,1.0,6.123233995736766e-17,0.0,1.0
23,7,19,10,0,0,31435.0,28190.0,26564.0,27111.0,27549.0,42504.0,23.0,24.0,33993.666666666664,30433.166666666668,37948.5,7775.114538510271,0.9659258262890684,-0.2588190451025206,0.0,1.0
23,8,19,10,0,0,42356.0,31435.0,28190.0,30210.0,30963.0,53780.0,23.0,25.0,42105.66666666666,34617.0,38878.333333333336,8135.4679813369985,0.8660254037844387,-0.4999999999999998,0.0,1.0
26,9,19,10,0,0,52526.0,42356.0,31435.0,40741.0,40352.0,63686.0,23.0,27.0,53253.66666666666,40991.66666666666,39884.083333333336,9714.540088094009,0.7071067811865476,-0.7071067811865475,0.0,1.0
29,10,19,10,0,0,64879.0,52526.0,42356.0,44027.0,44889.0,66982.0,26.0,29.0,61283.0,47638.333333333336,40818.125,11107.94790390496,0.4999999999999999,-0.8660254037844387,0.0,1.0
31,11,19,10,0,0,66444.0,64879.0,52526.0,44750.0,45326.0,67205.0,29.0,30.0,66194.0,54149.833333333336,41756.0,12336.653154055812,0.258819045102521,-0.9659258262890682,0.0,1.0
32,12,19,10,0,0,67259.0,66444.0,64879.0,44909.0,45421.0,64858.0,31.0,31.0,66632.0,59942.833333333336,42642.833333333336,13300.52214295962,1.2246467991473532e-16,-1.0,0.0,1.0
32,13,19,10,0,0,66193.0,67259.0,66444.0,44757.0,44315.0,65152.0,32.0,32.0,66794.0,64038.5,43566.708333333336,14193.846089917706,-0.2588190451025208,-0.9659258262890684,0.0,1.0
32,14,19,10,0,0,66930.0,66193.0,67259.0,44893.0,44240.0,65973.0,32.0,31.0,66943.66666666667,66568.83333333333,44517.333333333336,15026.144666421544,-0.4999999999999997,-0.8660254037844388,0.0,1.0
33,15,19,10,0,0,67708.0,66930.0,66193.0,44799.0,44514.0,64926.0,32.0,32.0,67402.0,67017.0,45466.04166666666,15746.2325362336,-0.7071067811865471,-0.7071067811865479,0.0,1.0
33,16,19,10,0,0,67568.0,67708.0,66930.0,44434.0,44727.0,59542.0,33.0,32.0,65884.0,66339.0,46213.625,16116.662643559332,-0.8660254037844385,-0.5000000000000004,0.0,1.0
32,17,19,10,0,0,62376.0,67568.0,67708.0,43491.0,44501.0,49917.0,33.0,31.0,61023.333333333336,63983.5,46615.083333333336,16165.821338798954,-0.9659258262890684,-0.2588190451025206,0.0,1.0
32,18,19,10,0,0,53126.0,62376.0,67568.0,46290.0,45819.0,49054.0,32.0,30.0,55769.333333333336,61585.66666666666,46844.91666666666,16200.173248984036,-1.0,-1.8369701987210292e-16,0.0,1.0
30,19,19,10,0,0,51806.0,53126.0,62376.0,47655.0,47177.0,51335.0,32.0,29.0,52454.66666666666,59169.333333333336,47043.958333333336,16239.856431361344,-0.9659258262890684,0.2588190451025203,0.0,1.0
29,20,19,10,0,0,52432.0,51806.0,53126.0,46273.0,45823.0,49185.0,30.0,28.0,51490.333333333336,56256.833333333336,47208.958333333336,16251.795564956552,-0.8660254037844386,0.5000000000000001,0.0,1.0
28,21,19,10,0,0,50233.0,52432.0,51806.0,37293.0,37670.0,39273.0,29.0,27.0,47900.0,51834.66666666666,47364.875,16170.273115685652,-0.7071067811865477,0.7071067811865474,0.0,1.0
27,22,19,10,0,0,41035.0,50233.0,52432.0,34270.0,34082.0,34678.0,28.0,26.0,42845.66666666666,47650.16666666666,47489.833333333336,16075.993500076109,-0.5000000000000004,0.8660254037844384,0.0,1.0
27,23,19,10,0,0,37269.0,41035.0,50233.0,31384.0,31014.0,31668.0,27.0,25.0,37593.0,44541.66666666666,47618.625,15953.265940164263,-0.2588190451025215,0.965925826289068,0.0,1.0
26,0,20,10,1,0,34475.0,37269.0,41035.0,29594.0,29064.0,29806.0,27.0,25.0,34670.0,41285.0,47729.958333333336,15830.862086111712,0.0,1.0,0.7818314824680298,0.6234898018587336
